Thresh%	Bins	Bytes	pSNR
99.448	186	8452	24.38
99.448	188	8456	24.38
99.448	190	8456	24.38
99.448	192	8456	24.38
99.448	194	8456	24.38
99.448	196	8456	24.38
99.448	198	8456	24.38
99.448	200	8460	24.38
99.421	10	8276	15.40
99.421	12	8284	19.40
99.421	14	8292	19.33
99.421	16	8304	21.13
99.421	18	8312	21.11
99.421	20	8320	22.36
99.421	22	8324	22.03
99.421	24	8328	22.94
99.421	26	8336	23.45
99.421	28	8340	23.09
99.421	30	8348	23.59
99.421	32	8352	23.62
99.421	34	8356	23.52
99.421	36	8364	23.67
99.421	38	8368	23.82
99.421	40	8368	23.75
99.421	42	8372	23.84
99.421	44	8376	24.12
99.421	46	8376	24.05
99.421	48	8380	24.14
99.421	50	8384	24.07
99.421	52	8384	24.13
99.421	54	8388	24.18
99.421	56	8392	24.18
99.421	58	8392	24.26
99.421	60	8396	24.30
99.421	62	8396	24.31
99.421	64	8400	24.28
99.421	66	8400	24.25
99.421	68	8404	24.27
99.421	70	8408	24.36
99.421	72	8408	24.27
99.421	74	8412	24.38
99.421	76	8412	24.35
99.421	78	8412	24.35
99.421	80	8416	24.38
99.421	82	8416	24.33
99.421	84	8416	24.36
99.421	86	8420	24.39
99.421	88	8424	24.38
99.421	90	8424	24.38
99.421	92	8424	24.42
99.421	94	8424	24.37
99.421	96	8428	24.40
99.421	98	8428	24.41
99.421	100	8428	24.40
99.421	102	8432	24.44
99.421	104	8432	24.41
99.421	106	8432	24.43
99.421	108	8432	24.39
99.421	110	8436	24.41
99.421	112	8436	24.44
99.421	114	8436	24.42
99.421	116	8436	24.45
99.421	118	8440	24.44
99.421	120	8440	24.44
99.421	122	8440	24.44
99.421	124	8444	24.42
99.421	126	8444	24.44
99.421	128	8444	24.46
99.421	130	8448	24.44
99.421	132	8448	24.45
99.421	134	8448	24.46
99.421	136	8448	24.44
99.421	138	8448	24.46
99.421	140	8452	24.44
99.421	142	8452	24.46
99.421	144	8452	24.46
99.421	146	8456	24.46
99.421	148	8456	24.46
99.421	150	8456	24.46
99.421	152	8456	24.46
99.421	154	8456	24.47
99.421	156	8456	24.46
99.421	158	8456	24.46
99.421	160	8456	24.47
99.421	162	8460	24.46
99.421	164	8460	24.47
99.421	166	8460	24.47
99.421	168	8460	24.47
99.421	170	8464	24.47
99.421	172	8464	24.46
99.421	174	8464	24.47
99.421	176	8464	24.48
99.421	178	8468	24.46
99.421	180	8464	24.47
99.421	182	8468	24.48
99.421	184	8468	24.47
99.421	186	8468	24.48
99.421	188	8468	24.47
99.421	190	8468	24.48
99.421	192	8468	24.47
99.421	194	8472	24.47
99.421	196	8472	24.48
99.421	198	8472	24.47
99.421	200	8472	24.48
99.392	10	8280	15.24
99.392	12	8288	19.20
99.392	14	8300	19.38
99.392	16	8308	21.18
99.392	18	8320	20.98
99.392	20	8324	22.33
99.392	22	8332	21.79
99.392	24	8336	23.04
99.392	26	8344	23.25
99.392	28	8348	23.26
99.392	30	8356	23.63
99.392	32	8360	23.49
99.392	34	8368	23.78
99.392	36	8372	23.78
99.392	38	8376	23.89
99.392	40	8376	23.66
99.392	42	8380	23.96
99.392	44	8384	24.24
99.392	46	8388	23.98
99.392	48	8392	24.18
99.392	50	8392	24.25
99.392	52	8396	24.19
99.392	54	8400	24.23
99.392	56	8400	24.28
99.392	58	8404	24.23
99.392	60	8408	24.33
99.392	62	8412	24.28
99.392	64	8412	24.37
99.392	66	8416	24.42
99.392	68	8416	24.38
99.392	70	8420	24.43
99.392	72	8420	24.35
99.392	74	8420	24.43
99.392	76	8424	24.41
99.392	78	8424	24.43
99.392	80	8428	24.44
99.392	82	8428	24.46
99.392	84	8432	24.41
99.392	86	8432	24.50
99.392	88	8432	24.44
99.392	90	8436	24.47
99.392	92	8436	24.49
99.392	94	8436	24.42
99.392	96	8440	24.50
99.392	98	8440	24.49
99.392	100	8440	24.49
99.392	102	8444	24.49
99.392	104	8444	24.48
99.392	106	8448	24.50
99.392	108	8448	24.50
99.392	110	8448	24.52
99.392	112	8448	24.50
99.392	114	8448	24.52
99.392	116	8452	24.49
99.392	118	8452	24.51
99.392	120	8456	24.51
99.392	122	8456	24.51
99.392	124	8456	24.53
99.392	126	8456	24.51
99.392	128	8460	24.53
99.392	130	8460	24.52
99.392	132	8460	24.53
99.392	134	8464	24.52
99.392	136	8464	24.52
99.392	138	8464	24.54
99.392	140	8464	24.54
99.392	142	8464	24.53
99.392	144	8468	24.53
99.392	146	8468	24.55
99.392	148	8468	24.53
99.392	150	8468	24.55
99.392	152	8472	24.53
99.392	154	8472	24.54
99.392	156	8472	24.54
99.392	158	8472	24.53
99.392	160	8472	24.54
99.392	162	8476	24.54
99.392	164	8476	24.53
99.392	166	8476	24.54
99.392	168	8476	24.55
99.392	170	8476	24.55
99.392	172	8476	24.39
99.392	174	8476	24.55
99.392	176	8480	24.55
99.392	178	8480	24.56
99.392	180	8480	24.55
99.392	182	8484	24.55
99.392	184	8480	24.54
99.392	186	8484	24.55
99.392	188	8484	24.56
99.392	190	8484	24.55
99.392	192	8484	24.56
99.392	194	8484	24.57
99.392	196	8484	24.54
99.392	198	8488	24.56
99.392	200	8488	24.55
99.361	10	8284	15.33
99.361	12	8292	19.32
99.361	14	8304	19.50
99.361	16	8316	21.31
99.361	18	8324	21.05
99.361	20	8332	22.44
99.361	22	8340	22.02
99.361	24	8344	23.05
99.361	26	8352	22.94
99.361	28	8356	20.64
99.361	30	8364	23.68
99.361	32	8368	23.56
99.361	34	8376	23.86
99.361	36	8380	23.91
99.361	38	8384	24.01
99.361	40	8388	23.81
99.361	42	8392	24.04
99.361	44	8392	24.27
99.361	46	8396	24.06
99.361	48	8400	24.20
99.361	50	8404	24.25
99.361	52	8408	22.80
99.361	54	8412	23.17
99.361	56	8412	24.37
99.361	58	8416	24.34
99.361	60	8416	24.43
99.361	62	8420	24.33
99.361	64	8424	24.42
99.361	66	8424	24.44
99.361	68	8428	24.48
99.361	70	8428	24.44
99.361	72	8432	24.42
99.361	74	8432	24.48
99.361	76	8436	24.50
99.361	78	8436	24.49
99.361	80	8440	24.49
99.361	82	8440	24.54
99.361	84	8444	24.51
99.361	86	8444	24.56
99.361	88	8444	24.53
99.361	90	8448	24.56
99.361	92	8448	24.54
99.361	94	8452	24.54
99.361	96	8452	24.56
99.361	98	8452	24.57
99.361	100	8456	24.07
99.361	102	8456	24.03
99.361	104	8456	24.19
99.361	106	8460	24.09
99.361	108	8460	24.22
99.361	110	8460	24.56
99.361	112	8460	24.59
99.361	114	8464	24.60
99.361	116	8464	24.58
99.361	118	8464	24.61
99.361	120	8468	24.60
99.361	122	8468	24.59
99.361	124	8472	24.60
99.361	126	8472	24.58
99.361	128	8472	24.60
99.361	130	8472	24.62
99.361	132	8476	24.59
99.361	134	8476	24.61
99.361	136	8476	24.62
99.361	138	8476	24.60
99.361	140	8480	24.62
99.361	142	8480	24.60
99.361	144	8480	24.62
99.361	146	8484	24.61
99.361	148	8484	24.61
99.361	150	8484	24.63
99.361	152	8484	24.62
99.361	154	8484	24.63
99.361	156	8484	24.62
99.361	158	8488	24.63
99.361	160	8488	24.63
99.361	162	8488	24.63
99.361	164	8488	24.63
99.361	166	8492	24.63
99.361	168	8492	24.64
99.361	170	8492	24.62
99.361	172	8492	24.63
99.361	174	8496	24.64
99.361	176	8492	24.63
99.361	178	8492	24.64
99.361	180	8496	24.63
99.361	182	8496	24.63
99.361	184	8496	24.64
99.361	186	8500	24.62
99.361	188	8496	24.63
99.361	190	8500	24.64
99.361	192	8500	24.64
99.361	194	8500	24.64
99.361	196	8500	24.64
99.361	198	8500	24.47
99.361	200	8500	24.50
99.330	10	8288	15.42
99.330	12	8296	19.43
99.330	14	8308	19.64
99.330	16	8320	21.41
99.330	18	8332	21.11
99.330	20	8340	22.55
99.330	22	8344	22.14
99.330	24	8352	23.18
99.330	26	8360	22.93
99.330	28	8368	23.63
99.330	30	8372	23.76
99.330	32	8376	23.69
99.330	34	8384	24.02
99.330	36	8388	23.90
99.330	38	8392	24.21
99.330	40	8396	23.91
99.330	42	8400	24.20
99.330	44	8404	24.34
99.330	46	8408	24.21
99.330	48	8412	24.30
99.330	50	8412	24.34
99.330	52	8416	24.44
99.330	54	8420	24.52
99.330	56	8424	24.56
99.330	58	8428	24.41
99.330	60	8428	24.55
99.330	62	8432	24.43
99.330	64	8432	24.57
99.330	66	8436	24.57
99.330	68	8440	24.56
99.330	70	8440	24.52
99.330	72	8444	24.62
99.330	74	8444	24.56
99.330	76	8448	24.62
99.330	78	8448	24.59
99.330	80	8452	24.62
99.330	82	8452	24.63
99.330	84	8456	24.62
99.330	86	8456	24.64
99.330	88	8456	24.65
99.330	90	8460	24.66
99.330	92	8464	24.65
99.330	94	8464	24.69
99.330	96	8464	24.64
99.330	98	8468	24.68
99.330	100	8468	24.67
99.330	102	8468	24.67
99.330	104	8472	24.71
99.330	106	8472	24.68
99.330	108	8472	24.71
99.330	110	8476	24.70
99.330	112	8476	24.69
99.330	114	8480	24.71
99.330	116	8480	24.70
99.330	118	8480	24.71
99.330	120	8484	24.72
99.330	122	8484	24.70
99.330	124	8484	24.72
99.330	126	8484	24.74
99.330	128	8488	24.71
99.330	130	8488	24.74
99.330	132	8488	24.69
99.330	134	8488	24.73
99.330	136	8492	24.73
99.330	138	8492	24.72
99.330	140	8492	24.74
99.330	142	8496	24.73
99.330	144	8496	24.72
99.330	146	8496	24.73
99.330	148	8496	24.74
99.330	150	8496	24.72
99.330	152	8500	24.74
99.330	154	8500	24.73
99.330	156	8500	24.73
99.330	158	8504	24.75
99.330	160	8504	24.73
99.330	162	8504	24.74
99.330	164	8504	24.74
99.330	166	8504	24.73
99.330	168	8504	24.75
99.330	170	8508	24.73
99.330	172	8508	24.75
99.330	174	8508	24.75
99.330	176	8508	24.74
99.330	178	8512	24.75
99.330	180	8512	24.75
99.330	182	8512	24.74
99.330	184	8512	24.75
99.330	186	8512	24.76
99.330	188	8512	24.75
99.330	190	8516	24.75
99.330	192	8516	24.74
99.330	194	8516	24.75
99.330	196	8516	24.75
99.330	198	8516	24.74
99.330	200	8520	24.76
99.296	10	8292	15.46
99.296	12	8300	19.60
99.296	14	8316	19.30
99.296	16	8328	21.63
99.296	18	8340	21.19
99.296	20	8344	22.26
99.296	22	8352	22.51
99.296	24	8356	23.12
99.296	26	8368	22.94
99.296	28	8376	23.72
99.296	30	8380	23.50
99.296	32	8384	23.89
99.296	34	8392	24.09
99.296	36	8396	23.89
99.296	38	8400	24.29
99.296	40	8404	24.32
99.296	42	8408	24.35
99.296	44	8412	24.31
99.296	46	8416	24.28
99.296	48	8420	24.41
99.296	50	8424	24.43
99.296	52	8428	24.44
99.296	54	8432	24.51
99.296	56	8436	24.56
99.296	58	8436	24.52
99.296	60	8440	24.65
99.296	62	8444	24.56
99.296	64	8444	24.64
99.296	66	8448	24.65
99.296	68	8448	24.60
99.296	70	8452	24.61
99.296	72	8456	24.73
99.296	74	8460	24.61
99.296	76	8460	24.72
99.296	78	8460	24.70
99.296	80	8464	24.72
99.296	82	8464	24.72
99.296	84	8468	24.69
99.296	86	8468	24.72
99.296	88	8472	24.77
99.296	90	8472	24.72
99.296	92	8476	24.75
99.296	94	8476	24.77
99.296	96	8480	24.72
99.296	98	8480	24.78
99.296	100	8480	24.77
99.296	102	8480	24.78
99.296	104	8484	24.78
99.296	106	8488	24.76
99.296	108	8488	24.75
99.296	110	8492	24.79
99.296	112	8492	24.80
99.296	114	8492	24.78
99.296	116	8492	24.80
99.296	118	8496	24.77
99.296	120	8496	24.81
99.296	122	8496	24.78
99.296	124	8496	24.80
99.296	126	8500	24.80
99.296	128	8500	24.79
99.296	130	8500	24.81
99.296	132	8504	24.81
99.296	134	8504	24.81
99.296	136	8504	24.81
99.296	138	8508	24.82
99.296	140	8508	24.81
99.296	142	8508	24.82
99.296	144	8512	24.81
99.296	146	8512	24.82
99.296	148	8512	24.82
99.296	150	8516	24.82
99.296	152	8516	24.83
99.296	154	8516	24.82
99.296	156	8516	24.82
99.296	158	8516	24.82
99.296	160	8516	24.83
99.296	162	8520	24.83
99.296	164	8520	24.83
99.296	166	8524	24.83
99.296	168	8524	24.83
99.296	170	8524	24.83
99.296	172	8524	24.83
99.296	174	8528	24.83
99.296	176	8524	24.83
99.296	178	8524	24.84
99.296	180	8528	24.84
99.296	182	8528	24.83
99.296	184	8528	24.84
99.296	186	8532	24.84
99.296	188	8532	24.83
99.296	190	8532	24.84
99.296	192	8532	24.70
99.296	194	8532	24.84
99.296	196	8532	24.84
99.296	198	8532	24.85
99.296	200	8532	24.83
99.261	10	8296	15.44
99.261	12	8308	19.64
99.261	14	8320	19.33
99.261	16	8336	21.47
99.261	18	8348	21.28
99.261	20	8352	22.32
99.261	22	8360	22.31
99.261	24	8364	23.16
99.261	26	8376	22.93
99.261	28	8384	23.84
99.261	30	8388	23.51
99.261	32	8396	24.02
99.261	34	8400	24.22
99.261	36	8404	24.00
99.261	38	8412	24.24
99.261	40	8416	24.34
99.261	42	8420	24.46
99.261	44	8424	24.41
99.261	46	8428	24.39
99.261	48	8432	24.50
99.261	50	8436	24.56
99.261	52	8440	24.50
99.261	54	8444	24.60
99.261	56	8444	24.63
99.261	58	8448	24.59
99.261	60	8452	24.73
99.261	62	8456	24.74
99.261	64	8456	24.76
99.261	66	8460	24.72
99.261	68	8460	24.71
99.261	70	8468	24.74
99.261	72	8468	24.83
99.261	74	8472	24.72
99.261	76	8472	24.80
99.261	78	8476	24.80
99.261	80	8476	24.81
99.261	82	8480	24.83
99.261	84	8480	24.85
99.261	86	8484	24.83
99.261	88	8484	24.89
99.261	90	8488	24.82
99.261	92	8488	24.86
99.261	94	8488	24.85
99.261	96	8492	24.85
99.261	98	8492	24.90
99.261	100	8496	24.88
99.261	102	8500	24.88
99.261	104	8500	24.86
99.261	106	8500	24.89
99.261	108	8504	24.87
99.261	110	8504	24.90
99.261	112	8504	24.87
99.261	114	8504	24.89
99.261	116	8508	24.92
99.261	118	8508	24.88
99.261	120	8508	24.92
99.261	122	8512	24.91
99.261	124	8512	24.91
99.261	126	8516	24.91
99.261	128	8516	24.92
99.261	130	8516	24.91
99.261	132	8520	24.93
99.261	134	8520	24.91
99.261	136	8520	24.92
99.261	138	8524	24.93
99.261	140	8524	24.90
99.261	142	8524	24.93
99.261	144	8528	24.92
99.261	146	8528	24.91
99.261	148	8528	24.93
99.261	150	8528	24.92
99.261	152	8528	24.93
99.261	154	8532	24.94
99.261	156	8532	24.93
99.261	158	8532	24.93
99.261	160	8536	24.94
99.261	162	8536	24.93
99.261	164	8536	24.94
99.261	166	8536	24.93
99.261	168	8536	24.93
99.261	170	8536	24.95
99.261	172	8540	24.93
99.261	174	8540	24.94
99.261	176	8540	24.94
99.261	178	8544	24.94
99.261	180	8544	24.95
99.261	182	8544	24.95
99.261	184	8544	24.94
99.261	186	8544	24.95
99.261	188	8548	24.95
99.261	190	8548	24.95
99.261	192	8548	24.95
99.261	194	8548	24.94
99.261	196	8548	24.94
99.261	198	8552	24.95
99.261	200	8552	24.95
99.224	10	8304	15.45
99.224	12	8312	19.28
99.224	14	8328	19.30
99.224	16	8340	21.16
99.224	18	8352	21.42
99.224	20	8360	22.26
99.224	22	8368	22.47
99.224	24	8376	23.45
99.224	26	8384	23.00
99.224	28	8392	23.80
99.224	30	8400	23.48
99.224	32	8404	24.00
99.224	34	8412	24.19
99.224	36	8416	24.08
99.224	38	8420	24.40
99.224	40	8428	24.42
99.224	42	8432	24.55
99.224	44	8436	24.48
99.224	46	8440	24.62
99.224	48	8444	24.63
99.224	50	8448	24.70
99.224	52	8452	24.58
99.224	54	8452	24.69
99.224	56	8456	24.74
99.224	58	8460	24.74
99.224	60	8464	24.79
99.224	62	8468	24.85
99.224	64	8472	24.78
99.224	66	8472	24.85
99.224	68	8476	24.90
99.224	70	8480	24.87
99.224	72	8480	24.93
99.224	74	8480	24.81
99.224	76	8484	24.92
99.224	78	8488	24.89
99.224	80	8488	24.90
99.224	82	8492	24.91
99.224	84	8496	24.98
99.224	86	8496	24.92
99.224	88	8500	24.97
99.224	90	8500	24.94
99.224	92	8504	24.98
99.224	94	8504	24.95
99.224	96	8508	24.98
99.224	98	8508	24.98
99.224	100	8512	24.99
99.224	102	8512	24.99
99.224	104	8512	24.99
99.224	106	8516	25.01
99.224	108	8516	24.98
99.224	110	8516	25.01
99.224	112	8520	25.01
99.224	114	8524	24.99
99.224	116	8524	25.02
99.224	118	8524	25.00
99.224	120	8528	25.02
99.224	122	8528	25.01
99.224	124	8528	25.00
99.224	126	8532	25.02
99.224	128	8532	25.04
99.224	130	8532	25.01
99.224	132	8536	25.03
99.224	134	8536	25.02
99.224	136	8536	25.03
99.224	138	8540	25.03
99.224	140	8540	25.02
99.224	142	8540	25.03
99.224	144	8540	25.04
99.224	146	8544	25.02
99.224	148	8544	25.04
99.224	150	8544	25.05
99.224	152	8548	25.03
99.224	154	8548	25.04
99.224	156	8548	25.04
99.224	158	8548	25.04
99.224	160	8552	25.05
99.224	162	8548	25.04
99.224	164	8552	25.05
99.224	166	8552	25.05
99.224	168	8552	25.04
99.224	170	8556	25.05
99.224	172	8556	25.06
99.224	174	8556	25.04
99.224	176	8560	25.05
99.224	178	8560	25.06
99.224	180	8560	25.05
99.224	182	8560	25.05
99.224	184	8560	25.04
99.224	186	8560	25.05
99.224	188	8564	25.06
99.224	190	8564	25.05
99.224	192	8564	25.05
99.224	194	8568	25.06
99.224	196	8568	25.05
99.224	198	8568	25.06
99.224	200	8568	25.07
99.185	10	8308	15.45
99.185	12	8320	18.04
99.185	14	8332	19.34
99.185	16	8348	20.53
99.185	18	8360	21.42
99.185	20	8368	21.96
99.185	22	8376	22.52
99.185	24	8384	23.07
99.185	26	8392	23.14
99.185	28	8400	23.59
99.185	30	8408	23.44
99.185	32	8416	23.79
99.185	34	8424	24.16
99.185	36	8428	24.00
99.185	38	8432	24.50
99.185	40	8440	24.37
99.185	42	8444	24.61
99.185	44	8448	24.33
99.185	46	8452	24.70
99.185	48	8456	24.66
99.185	50	8460	24.77
99.185	52	8464	24.64
99.185	54	8464	24.75
99.185	56	8472	24.79
99.185	58	8472	24.83
99.185	60	8476	24.79
99.185	62	8480	24.88
99.185	64	8484	24.81
99.185	66	8488	24.96
99.185	68	8488	24.93
99.185	70	8492	24.96
99.185	72	8492	24.99
99.185	74	8496	24.91
99.185	76	8500	24.99
99.185	78	8504	25.02
99.185	80	8504	24.99
99.185	82	8508	24.98
99.185	84	8508	25.01
99.185	86	8512	25.01
99.185	88	8512	25.03
99.185	90	8516	25.06
99.185	92	8516	25.06
99.185	94	8520	25.05
99.185	96	8520	25.09
99.185	98	8524	25.04
99.185	100	8524	25.08
99.185	102	8528	25.05
99.185	104	8528	25.07
99.185	106	8532	25.11
99.185	108	8532	25.07
99.185	110	8532	25.11
99.185	112	8536	25.09
99.185	114	8540	25.12
99.185	116	8536	25.10
99.185	118	8540	25.12
99.185	120	8544	25.08
99.185	122	8544	25.12
99.185	124	8544	25.09
99.185	126	8544	25.12
99.185	128	8548	25.13
99.185	130	8548	25.11
99.185	132	8552	25.13
99.185	134	8552	25.13
99.185	136	8552	25.13
99.185	138	8552	25.13
99.185	140	8556	25.15
99.185	142	8556	25.12
99.185	144	8560	25.14
99.185	146	8560	25.12
99.185	148	8560	25.15
99.185	150	8564	25.15
99.185	152	8564	25.14
99.185	154	8564	25.15
99.185	156	8564	25.15
99.185	158	8564	25.15
99.185	160	8568	25.14
99.185	162	8568	25.15
99.185	164	8572	25.14
99.185	166	8572	25.15
99.185	168	8572	25.15
99.185	170	8572	25.14
99.185	172	8572	25.15
99.185	174	8572	25.16
99.185	176	8576	25.15
99.185	178	8576	25.16
99.185	180	8576	25.15
99.185	182	8580	25.16
99.185	184	8580	25.16
99.185	186	8580	25.15
99.185	188	8580	25.16
99.185	190	8580	25.17
99.185	192	8584	25.16
99.185	194	8584	25.17
99.185	196	8584	25.16
99.185	198	8588	25.16
99.185	200	8588	25.17
99.144	10	8312	15.50
99.144	12	8324	18.06
99.144	14	8340	19.37
99.144	16	8356	20.54
99.144	18	8368	21.43
99.144	20	8376	22.18
99.144	22	8384	22.61
99.144	24	8392	23.11
99.144	26	8400	22.76
99.144	28	8408	23.78
99.144	30	8420	23.38
99.144	32	8428	23.93
99.144	34	8432	24.13
99.144	36	8440	24.18
99.144	38	8444	24.28
99.144	40	8452	24.38
99.144	42	8456	24.44
99.144	44	8460	24.44
99.144	46	8464	24.82
99.144	48	8468	24.57
99.144	50	8472	24.83
99.144	52	8476	24.88
99.144	54	8480	24.75
99.144	56	8484	24.91
99.144	58	8488	24.90
99.144	60	8488	24.88
99.144	62	8492	24.99
99.144	64	8496	24.82
99.144	66	8500	24.99
99.144	68	8504	25.02
99.144	70	8504	25.00
99.144	72	8508	24.99
99.144	74	8512	25.09
99.144	76	8516	25.02
99.144	78	8516	25.09
99.144	80	8520	25.10
99.144	82	8524	25.07
99.144	84	8524	25.12
99.144	86	8528	25.05
99.144	88	8528	25.10
99.144	90	8532	25.15
99.144	92	8532	25.10
99.144	94	8536	25.12
99.144	96	8536	25.17
99.144	98	8540	25.08
99.144	100	8540	25.18
99.144	102	8540	25.17
99.144	104	8548	25.17
99.144	106	8548	25.16
99.144	108	8548	25.14
99.144	110	8552	25.15
99.144	112	8552	25.19
99.144	114	8552	25.14
99.144	116	8552	25.18
99.144	118	8556	25.20
99.144	120	8560	25.17
99.144	122	8560	25.21
99.144	124	8560	25.19
99.144	126	8564	25.19
99.144	128	8564	25.20
99.144	130	8568	25.22
99.144	132	8568	25.17
99.144	134	8572	25.23
99.144	136	8572	25.17
99.144	138	8572	25.21
99.144	140	8576	25.23
99.144	142	8576	25.20
99.144	144	8576	25.22
99.144	146	8580	25.22
99.144	148	8580	25.21
99.144	150	8580	25.23
99.144	152	8580	25.24
99.144	154	8584	25.21
99.144	156	8584	25.23
99.144	158	8588	25.22
99.144	160	8584	25.23
99.144	162	8588	25.25
99.144	164	8588	25.23
99.144	166	8588	25.24
99.144	168	8592	25.24
99.144	170	8592	25.23
99.144	172	8592	25.24
99.144	174	8596	25.25
99.144	176	8596	25.24
99.144	178	8596	25.24
99.144	180	8596	25.24
99.144	182	8596	25.24
99.144	184	8600	25.24
99.144	186	8600	25.23
99.144	188	8600	25.24
99.144	190	8604	25.25
99.144	192	8604	25.24
99.144	194	8604	25.24
99.144	196	8604	25.26
99.144	198	8608	25.24
99.144	200	8604	25.26
99.102	10	8320	15.54
99.102	12	8332	18.05
99.102	14	8348	19.52
99.102	16	8360	20.56
99.102	18	8376	21.57
99.102	20	8384	22.23
99.102	22	8396	22.75
99.102	24	8404	23.33
99.102	26	8412	22.95
99.102	28	8420	23.93
99.102	30	8428	23.92
99.102	32	8436	24.01
99.102	34	8444	24.26
99.102	36	8452	24.29
99.102	38	8456	24.32
99.102	40	8464	24.46
99.102	42	8468	24.43
99.102	44	8472	24.58
99.102	46	8476	24.98
99.102	48	8480	24.67
99.102	50	8484	24.92
99.102	52	8488	25.00
99.102	54	8492	24.96
99.102	56	8496	25.04
99.102	58	8500	25.10
99.102	60	8504	24.93
99.102	62	8508	25.12
99.102	64	8512	24.99
99.102	66	8512	25.11
99.102	68	8520	25.15
99.102	70	8520	25.09
99.102	72	8524	25.07
99.102	74	8528	25.23
99.102	76	8532	25.10
99.102	78	8532	25.21
99.102	80	8536	25.22
99.102	82	8536	25.21
99.102	84	8540	25.22
99.102	86	8540	25.23
99.102	88	8544	25.19
99.102	90	8548	25.30
99.102	92	8548	25.21
99.102	94	8552	25.26
99.102	96	8552	25.25
99.102	98	8556	25.25
99.102	100	8560	25.31
99.102	102	8560	25.27
99.102	104	8564	25.28
99.102	106	8564	25.27
99.102	108	8564	25.30
99.102	110	8568	25.29
99.102	112	8568	25.30
99.102	114	8572	25.32
99.102	116	8572	25.29
99.102	118	8576	25.31
99.102	120	8576	25.30
99.102	122	8580	25.31
99.102	124	8580	25.31
99.102	126	8584	25.30
99.102	128	8584	25.32
99.102	130	8584	25.33
99.102	132	8588	25.32
99.102	134	8588	25.34
99.102	136	8588	25.33
99.102	138	8592	25.34
99.102	140	8592	25.33
99.102	142	8592	25.35
99.102	144	8596	25.33
99.102	146	8596	25.35
99.102	148	8596	25.33
99.102	150	8600	25.34
99.102	152	8600	25.34
99.102	154	8600	25.34
99.102	156	8600	25.36
99.102	158	8604	25.36
99.102	160	8604	25.36
99.102	162	8608	25.35
99.102	164	8608	25.36
99.102	166	8608	25.35
99.102	168	8612	25.35
99.102	170	8612	25.35
99.102	172	8612	25.34
99.102	174	8612	25.36
99.102	176	8612	25.36
99.102	178	8616	25.36
99.102	180	8616	25.37
99.102	182	8616	25.36
99.102	184	8620	25.37
99.102	186	8620	25.37
99.102	188	8620	25.36
99.102	190	8620	25.36
99.102	192	8624	25.37
99.102	194	8624	25.37
99.102	196	8624	25.37
99.102	198	8624	25.37
99.102	200	8628	25.37
99.057	10	8324	15.60
99.057	12	8336	18.12
99.057	14	8352	19.59
99.057	16	8368	20.72
99.057	18	8384	21.60
99.057	20	8396	22.38
99.057	22	8404	22.75
99.057	24	8412	23.38
99.057	26	8424	23.01
99.057	28	8432	23.98
99.057	30	8440	24.08
99.057	32	8448	24.15
99.057	34	8456	24.38
99.057	36	8464	24.40
99.057	38	8472	24.48
99.057	40	8476	24.61
99.057	42	8480	24.36
99.057	44	8484	24.80
99.057	46	8492	24.99
99.057	48	8496	24.75
99.057	50	8500	24.96
99.057	52	8504	24.99
99.057	54	8508	24.98
99.057	56	8512	25.16
99.057	58	8516	25.20
99.057	60	8520	25.06
99.057	62	8524	25.25
99.057	64	8528	25.23
99.057	66	8532	25.22
99.057	68	8532	25.24
99.057	70	8536	25.19
99.057	72	8540	25.21
99.057	74	8544	25.32
99.057	76	8548	25.18
99.057	78	8548	25.31
99.057	80	8552	25.30
99.057	82	8556	25.31
99.057	84	8556	25.33
99.057	86	8560	25.38
99.057	88	8564	25.31
99.057	90	8564	25.37
99.057	92	8568	25.33
99.057	94	8568	25.37
99.057	96	8572	25.36
99.057	98	8576	25.36
99.057	100	8576	25.36
99.057	102	8580	25.38
99.057	104	8580	25.34
99.057	106	8584	25.38
99.057	108	8584	25.43
99.057	110	8588	25.37
99.057	112	8588	25.43
99.057	114	8592	25.40
99.057	116	8592	25.43
99.057	118	8596	25.40
99.057	120	8596	25.43
99.057	122	8600	25.38
99.057	124	8600	25.44
99.057	126	8600	25.43
99.057	128	8604	25.43
99.057	130	8604	25.42
99.057	132	8604	25.43
99.057	134	8608	25.43
99.057	136	8608	25.44
99.057	138	8612	25.43
99.057	140	8612	25.43
99.057	142	8612	25.46
99.057	144	8616	25.43
99.057	146	8616	25.45
99.057	148	8616	25.45
99.057	150	8620	25.44
99.057	152	8620	25.45
99.057	154	8620	25.46
99.057	156	8624	25.44
99.057	158	8624	25.47
99.057	160	8628	25.44
99.057	162	8628	25.46
99.057	164	8628	25.48
99.057	166	8628	25.45
99.057	168	8628	25.46
99.057	170	8632	25.47
99.057	172	8632	25.46
99.057	174	8636	25.47
99.057	176	8636	25.47
99.057	178	8640	25.47
99.057	180	8640	25.48
99.057	182	8640	25.47
99.057	184	8640	25.47
99.057	186	8640	25.47
99.057	188	8644	25.48
99.057	190	8644	25.48
99.057	192	8648	25.48
99.057	194	8644	25.47
99.057	196	8648	25.48
99.057	198	8648	25.48
99.057	200	8648	25.47
99.009	10	8328	15.45
99.009	12	8344	18.21
99.009	14	8360	19.22
99.009	16	8376	20.65
99.009	18	8392	21.76
99.009	20	8404	21.94
99.009	22	8412	22.89
99.009	24	8424	23.28
99.009	26	8432	23.20
99.009	28	8444	24.11
99.009	30	8452	24.00
