Thresh%	Bins	bytes	pSNR
97.838	130	9013952	26.65
97.838	132	9017696	26.53
97.838	134	9021464	26.56
97.838	136	9025232	26.65
97.838	138	9029016	26.65
97.838	140	9032860	26.65
97.838	142	9036708	26.63
97.838	144	9040480	26.64
97.838	146	9044092	26.65
97.838	148	9047692	26.66
97.838	150	9051268	26.62
97.838	152	9054876	26.64
97.838	154	9057968	26.64
97.838	156	9060888	26.69
97.838	158	9063840	26.69
97.838	160	9066816	26.62
97.838	162	9069756	26.64
97.838	164	9072744	26.68
97.838	166	9075744	26.68
97.838	168	9078724	26.70
97.838	170	9081744	26.61
97.838	172	9084728	26.68
97.838	174	9087432	26.69
97.838	176	9090152	26.69
97.838	178	9092860	26.66
97.838	180	9095600	26.68
97.838	182	9098300	26.69
97.838	184	9100924	26.68
97.838	186	9103504	26.71
97.838	188	9106108	26.67
97.838	190	9108708	26.67
97.838	192	9111324	26.70
97.838	194	9113928	26.71
97.838	196	9116532	26.71
97.838	198	9119148	26.67
97.838	200	9121772	26.70
97.730	10	8674672	7.21
97.730	12	8675360	13.95
97.730	14	8676448	17.00
97.730	16	8677980	17.58
97.730	18	8679988	19.14
97.730	20	8682560	22.12
97.730	22	8685764	21.94
97.730	24	8689912	22.52
97.730	26	8694848	23.61
97.730	28	8700648	24.38
97.730	30	8707080	23.53
97.730	32	8714220	23.83
97.730	34	8721868	24.64
97.730	36	8730004	25.10
97.730	38	8738424	25.53
97.730	40	8747112	24.69
97.730	42	8756204	25.43
97.730	44	8765436	25.75
97.730	46	8774824	25.76
97.730	48	8784376	25.93
97.730	50	8794052	25.79
97.730	52	8803948	25.90
97.730	54	8813848	25.90
97.730	56	8823808	26.12
97.730	58	8833920	25.94
97.730	60	8844096	26.04
97.730	62	8854388	26.26
97.730	64	8862636	26.35
97.730	66	8869316	26.40
97.730	68	8876148	26.03
97.730	70	8882816	26.37
97.730	72	8888480	26.40
97.730	74	8893860	26.48
97.730	76	8899316	26.44
97.730	78	8904740	26.40
97.730	80	8910204	26.45
97.730	82	8915636	26.43
97.730	84	8921132	26.57
97.730	86	8926620	26.37
97.730	88	8932052	26.42
97.730	90	8937508	26.50
97.730	92	8943012	26.61
97.730	94	8948528	26.57
97.730	96	8954056	26.43
97.730	98	8959576	26.50
97.730	100	8965184	26.61
97.730	102	8970688	26.65
97.730	104	8976232	26.42
97.730	106	8981776	26.60
97.730	108	8987296	26.59
97.730	110	8992820	26.66
97.730	112	8998348	26.66
97.730	114	9003876	26.59
97.730	116	9009420	26.62
97.730	118	9014928	26.64
97.730	120	9020508	26.69
97.730	122	9026056	26.70
97.730	124	9031560	26.61
97.730	126	9037084	26.62
97.730	128	9042148	26.71
97.730	130	9046092	26.71
97.730	132	9050080	26.58
97.730	134	9054048	26.61
97.730	136	9058048	26.71
97.730	138	9062100	26.70
97.730	140	9066128	26.70
97.730	142	9070124	26.68
97.730	144	9074128	26.69
97.730	146	9078032	26.70
97.730	148	9081832	26.72
97.730	150	9085604	26.74
97.730	152	9089080	26.69
97.730	154	9092140	26.69
97.730	156	9095256	26.71
97.730	158	9098400	26.75
97.730	160	9101484	26.67
97.730	162	9104652	26.69
97.730	164	9107808	26.74
97.730	166	9110964	26.74
97.730	168	9114116	26.75
97.730	170	9117304	26.67
97.730	172	9120320	26.73
97.730	174	9123156	26.74
97.730	176	9126012	26.74
97.730	178	9128904	26.71
97.730	180	9131808	26.73
97.730	182	9134716	26.74
97.730	184	9137488	26.74
97.730	186	9140224	26.76
97.730	188	9142980	26.72
97.730	190	9145712	26.73
97.730	192	9148468	26.72
97.730	194	9151236	26.76
97.730	196	9154036	26.77
97.730	198	9156784	26.73
97.730	200	9159536	26.75
97.616	10	8688968	7.20
97.616	12	8689668	13.92
97.616	14	8690784	16.98
97.616	16	8692352	17.58
97.616	18	8694444	19.15
97.616	20	8697104	22.13
97.616	22	8700504	21.96
97.616	24	8704880	22.53
97.616	26	8710120	23.65
97.616	28	8716220	24.41
97.616	30	8723072	23.54
97.616	32	8730620	23.84
97.616	34	8738824	24.69
97.616	36	8747296	25.13
97.616	38	8756272	25.58
97.616	40	8765540	24.73
97.616	42	8775120	25.44
97.616	44	8784852	25.79
97.616	46	8794836	25.80
97.616	48	8804880	25.99
97.616	50	8815252	25.83
97.616	52	8825608	25.94
97.616	54	8836064	25.95
97.616	56	8846660	26.16
97.616	58	8857328	25.98
97.616	60	8868236	26.11
97.616	62	8879108	26.03
97.616	64	8886940	26.41
97.616	66	8893996	26.44
97.616	68	8901136	26.10
97.616	70	8908388	26.42
97.616	72	8914268	26.46
97.616	74	8919964	26.52
97.616	76	8925712	26.49
97.616	78	8931464	26.44
97.616	80	8937232	26.50
97.616	82	8942948	26.48
97.616	84	8948712	26.63
97.616	86	8954480	26.42
97.616	88	8960268	26.47
97.616	90	8966072	26.54
97.616	92	8971880	26.66
97.616	94	8977708	26.63
97.616	96	8983560	26.49
97.616	98	8989432	26.54
97.616	100	8995280	26.66
97.616	102	9001152	26.70
97.616	104	9006984	26.68
97.616	106	9012788	26.66
97.616	108	9018592	26.65
97.616	110	9024464	26.71
97.616	112	9030336	26.71
97.616	114	9036184	26.64
97.616	116	9042080	26.68
97.616	118	9047936	26.70
97.616	120	9053728	26.70
97.616	122	9059604	26.75
97.616	124	9065436	26.67
97.616	126	9071284	26.67
97.616	128	9075864	26.76
97.616	130	9080064	26.76
97.616	132	9084256	26.64
97.616	134	9088472	26.66
97.616	136	9092720	26.76
97.616	138	9097012	26.76
97.616	140	9101208	26.76
97.616	142	9105468	26.73
97.616	144	9109756	26.74
97.616	146	9113816	26.75
97.616	148	9117848	26.77
97.616	150	9121704	26.80
97.616	152	9124976	26.74
97.616	154	9128276	26.73
97.616	156	9131580	26.76
97.616	158	9134828	26.80
97.616	160	9138120	26.71
97.616	162	9141436	26.74
97.616	164	9144776	26.79
97.616	166	9148108	26.79
97.616	168	9151476	26.80
97.616	170	9154812	26.71
97.616	172	9157896	26.79
97.616	174	9160956	26.80
97.616	176	9163952	26.80
97.616	178	9167028	26.79
97.616	180	9170100	26.78
97.616	182	9173172	26.80
97.616	184	9176084	26.79
97.616	186	9178996	26.82
97.616	188	9181916	26.77
97.616	190	9184808	26.78
97.616	192	9187728	26.78
97.616	194	9190676	26.82
97.616	196	9193588	26.82
97.616	198	9196508	26.77
97.616	200	9199444	26.81
97.497	10	8703984	7.16
97.497	12	8704680	13.89
97.497	14	8705832	16.96
97.497	16	8707444	17.56
97.497	18	8709596	19.16
97.497	20	8712384	22.05
97.497	22	8715984	21.97
97.497	24	8720596	22.51
97.497	26	8726144	23.64
97.497	28	8732648	24.45
97.497	30	8739936	23.59
97.497	32	8747908	23.86
97.497	34	8756600	24.75
97.497	36	8765648	25.19
97.497	38	8775060	25.58
97.497	40	8784948	24.73
97.497	42	8795084	25.40
97.497	44	8805372	25.83
97.497	46	8815936	25.84
97.497	48	8826672	26.03
97.497	50	8837572	25.86
97.497	52	8848552	25.98
97.497	54	8859584	26.04
97.497	56	8870812	26.20
97.497	58	8882260	26.05
97.497	60	8893736	26.10
97.497	62	8905208	26.08
97.497	64	8912520	26.44
97.497	66	8919952	26.48
97.497	68	8927588	26.14
97.497	70	8935308	26.47
97.497	72	8941464	26.49
97.497	74	8947500	26.57
97.497	76	8953560	26.54
97.497	78	8959580	26.49
97.497	80	8965668	26.53
97.497	82	8971768	26.53
97.497	84	8977836	26.69
97.497	86	8983968	26.46
97.497	88	8990092	26.52
97.497	90	8996212	26.60
97.497	92	9002380	26.71
97.497	94	9008556	26.69
97.497	96	9014744	26.55
97.497	98	9020908	26.60
97.497	100	9027112	26.71
97.497	102	9033232	26.70
97.497	104	9039340	26.74
97.497	106	9045540	26.72
97.497	108	9051736	26.69
97.497	110	9057896	26.75
97.497	112	9064116	26.76
97.497	114	9070300	26.69
97.497	116	9076492	26.73
97.497	118	9082692	26.72
97.497	120	9088912	26.75
97.497	122	9095052	26.81
97.497	124	9101232	26.71
97.497	126	9107024	26.72
97.497	128	9111452	26.79
97.497	130	9115864	26.82
97.497	132	9120340	26.81
97.497	134	9124820	26.72
97.497	136	9129268	26.81
97.497	138	9133744	26.81
97.497	140	9138244	26.81
97.497	142	9142768	26.72
97.497	144	9147308	26.80
97.497	146	9151608	26.80
97.497	148	9155832	26.82
97.497	150	9159384	26.85
97.497	152	9162784	26.79
97.497	154	9166244	26.79
97.497	156	9169744	26.81
97.497	158	9173220	26.86
97.497	160	9176744	26.76
97.497	162	9180260	26.80
97.497	164	9183784	26.84
97.497	166	9187352	26.85
97.497	168	9190884	26.86
97.497	170	9194340	26.78
97.497	172	9197564	26.84
97.497	174	9200736	26.85
97.497	176	9203968	26.86
97.497	178	9207220	26.85
97.497	180	9210448	26.83
97.497	182	9213716	26.85
97.497	184	9216828	26.85
97.497	186	9219868	26.87
97.497	188	9222972	26.83
97.497	190	9226040	26.84
97.497	192	9229124	26.84
97.497	194	9232248	26.87
97.497	196	9235320	26.88
97.497	198	9238364	26.83
97.497	200	9241420	26.83
97.372	10	8719748	7.15
97.372	12	8720448	13.87
97.372	14	8721628	16.95
97.372	16	8723296	17.56
97.372	18	8725524	19.14
97.372	20	8728424	22.07
97.372	22	8732208	21.98
97.372	24	8737116	22.53
97.372	26	8743024	23.66
97.372	28	8749880	24.48
97.372	30	8757628	23.58
97.372	32	8766144	23.89
97.372	34	8775320	24.75
97.372	36	8784964	25.20
97.372	38	8794964	25.63
97.372	40	8805392	24.77
97.372	42	8816112	25.45
97.372	44	8827064	25.87
97.372	46	8838212	25.88
97.372	48	8849644	26.09
97.372	50	8861156	25.89
97.372	52	8872728	26.05
97.372	54	8884520	26.09
97.372	56	8896516	26.25
97.372	58	8908636	26.10
97.372	60	8920808	26.14
97.372	62	8931720	26.13
97.372	64	8939496	26.48
97.372	66	8947384	26.51
97.372	68	8955448	26.20
97.372	70	8963636	26.52
97.372	72	8970164	26.54
97.372	74	8976480	26.62
97.372	76	8982884	26.63
97.372	78	8989308	26.53
97.372	80	8995752	26.59
97.372	82	9002164	26.58
97.372	84	9008644	26.66
97.372	86	9015076	26.54
97.372	88	9021556	26.57
97.372	90	9028096	26.65
97.372	92	9034584	26.77
97.372	94	9041096	26.75
97.372	96	9047620	26.60
97.372	98	9054116	26.66
97.372	100	9060616	26.77
97.372	102	9067100	26.78
97.372	104	9073620	26.80
97.372	106	9080176	26.77
97.372	108	9086696	26.75
97.372	110	9093256	26.81
97.372	112	9099796	26.82
97.372	114	9106408	26.74
97.372	116	9112952	26.78
97.372	118	9119500	26.78
97.372	120	9126016	26.81
97.372	122	9132532	26.87
97.372	124	9139092	26.77
97.372	126	9144300	26.77
97.372	128	9148964	26.85
97.372	130	9153652	26.88
97.372	132	9158408	26.87
97.372	134	9163076	26.76
97.372	136	9167856	26.87
97.372	138	9172612	26.87
97.372	140	9177392	26.86
97.372	142	9182148	26.77
97.372	144	9186880	26.85
97.372	146	9191400	26.86
97.372	148	9195372	26.89
97.372	150	9199032	26.91
97.372	152	9202692	26.85
97.372	154	9206376	26.85
97.372	156	9210064	26.87
97.372	158	9213792	26.92
97.372	160	9217500	26.91
97.372	162	9221216	26.86
97.372	164	9224960	26.87
97.372	166	9228700	26.91
97.372	168	9232424	26.92
97.372	170	9235984	26.84
97.372	172	9239352	26.90
97.372	174	9242788	26.90
97.372	176	9246192	26.91
97.372	178	9249596	26.91
97.372	180	9253040	26.88
97.372	182	9256492	26.90
97.372	184	9259752	26.91
97.372	186	9263020	26.93
97.372	188	9266264	26.94
97.372	190	9269520	26.89
97.372	192	9272760	26.90
97.372	194	9275996	26.93
97.372	196	9279220	26.94
97.372	198	9282460	26.89
97.372	200	9285704	26.89
97.240	10	8736300	7.12
97.240	12	8737000	13.82
97.240	14	8738216	16.95
97.240	16	8739924	17.48
97.240	18	8742232	19.07
97.240	20	8745268	22.04
97.240	22	8749292	22.01
97.240	24	8754488	22.58
97.240	26	8760744	23.68
97.240	28	8768012	24.52
97.240	30	8776252	23.57
97.240	32	8785408	23.86
97.240	34	8795032	24.83
97.240	36	8805260	25.17
97.240	38	8815912	25.67
97.240	40	8826992	24.81
97.240	42	8838312	25.47
97.240	44	8849924	25.90
97.240	46	8861776	25.92
97.240	48	8873888	26.13
97.240	50	8886036	25.93
97.240	52	8898280	26.09
97.240	54	8910912	26.13
97.240	56	8923592	26.30
97.240	58	8936432	26.08
97.240	60	8949296	26.18
97.240	62	8959708	26.18
97.240	64	8967864	26.55
97.240	66	8976284	26.57
97.240	68	8984872	26.23
97.240	70	8993336	26.57
97.240	72	9000324	26.59
97.240	74	9007044	26.66
97.240	76	9013840	26.62
97.240	78	9020612	26.58
97.240	80	9027412	26.64
97.240	82	9034236	26.64
97.240	84	9041032	26.73
97.240	86	9047880	26.59
97.240	88	9054760	26.62
97.240	90	9061608	26.71
97.240	92	9068516	26.81
97.240	94	9075328	26.81
97.240	96	9082208	26.65
97.240	98	9089060	26.72
97.240	100	9095920	26.82
97.240	102	9102856	26.84
97.240	104	9109768	26.86
97.240	106	9116664	26.70
97.240	108	9123564	26.83
97.240	110	9130488	26.87
97.240	112	9137460	26.87
97.240	114	9144404	26.78
97.240	116	9151300	26.83
97.240	118	9158208	26.84
97.240	120	9165132	26.87
97.240	122	9172032	26.91
97.240	124	9178560	26.82
97.240	126	9183524	26.83
97.240	128	9188484	26.91
97.240	130	9193484	26.94
97.240	132	9198432	26.93
97.240	134	9203440	26.80
97.240	136	9208444	26.93
97.240	138	9213444	26.93
97.240	140	9218524	26.92
97.240	142	9223584	26.82
97.240	144	9228644	26.91
97.240	146	9233128	26.92
97.240	148	9236992	26.93
97.240	150	9240860	26.97
97.240	152	9244736	26.90
97.240	154	9248604	26.92
97.240	156	9252532	26.92
97.240	158	9256440	26.97
97.240	160	9260408	26.98
97.240	162	9264328	26.92
97.240	164	9268268	26.92
97.240	166	9272224	26.97
97.240	168	9276204	26.98
97.240	170	9279800	26.89
97.240	172	9283364	26.96
97.240	174	9286996	26.96
97.240	176	9290596	26.98
97.240	178	9294224	26.97
97.240	180	9297888	26.94
97.240	182	9301524	26.96
97.240	184	9304924	26.97
97.240	186	9308348	26.97
97.240	188	9311784	27.00
97.240	190	9315188	26.95
97.240	192	9318604	26.96
97.240	194	9322056	26.98
97.240	196	9325472	27.00
97.240	198	9328952	26.94
97.240	200	9332416	26.95
97.102	10	8753664	7.10
97.102	12	8754372	13.79
97.102	14	8755620	16.93
97.102	16	8757404	17.49
97.102	18	8759780	19.08
97.102	20	8762972	22.04
97.102	22	8767236	22.01
97.102	24	8772716	22.60
97.102	26	8779364	23.70
97.102	28	8787148	24.45
97.102	30	8795912	24.50
97.102	32	8805604	23.92
97.102	34	8815884	24.87
97.102	36	8826704	25.23
97.102	38	8838020	25.69
97.102	40	8849736	24.84
97.102	42	8861784	25.51
97.102	44	8874120	25.96
97.102	46	8886696	25.99
97.102	48	8899468	26.19
97.102	50	8912300	25.97
97.102	52	8925512	26.11
97.102	54	8938824	26.19
97.102	56	8952264	26.36
97.102	58	8965816	26.61
97.102	60	8979472	26.22
97.102	62	8989120	26.23
97.102	64	8997872	26.61
97.102	66	9006772	26.64
97.102	68	9015876	26.32
97.102	70	9024672	26.63
97.102	72	9032188	26.64
97.102	74	9039320	26.73
97.102	76	9046476	26.69
97.102	78	9053680	26.64
97.102	80	9060848	26.70
97.102	82	9068044	26.68
97.102	84	9075252	26.78
97.102	86	9082496	26.84
97.102	88	9089748	26.67
97.102	90	9096992	26.77
97.102	92	9104192	26.87
97.102	94	9111500	26.88
97.102	96	9118744	26.71
97.102	98	9126036	26.76
97.102	100	9133320	26.88
97.102	102	9140632	26.90
97.102	104	9147912	26.92
97.102	106	9155240	26.76
97.102	108	9162572	26.86
97.102	110	9169868	26.92
97.102	112	9177208	26.94
97.102	114	9184516	26.95
97.102	116	9191812	26.90
97.102	118	9199092	26.91
97.102	120	9206400	26.93
97.102	122	9213736	26.97
97.102	124	9219620	26.88
97.102	126	9224848	26.89
97.102	128	9230108	26.91
97.102	130	9235360	27.00
97.102	132	9240688	26.99
97.102	134	9245964	26.86
97.102	136	9251300	26.99
97.102	138	9256592	27.00
97.102	140	9261968	26.99
97.102	142	9267308	27.01
97.102	144	9272608	26.97
97.102	146	9276780	26.98
97.102	148	9280832	26.98
97.102	150	9284920	27.00
97.102	152	9289044	26.96
97.102	154	9293156	26.98
97.102	156	9297324	26.98
97.102	158	9301452	27.04
97.102	160	9305612	27.04
97.102	162	9309800	26.98
97.102	164	9313968	26.98
97.102	166	9318160	27.03
97.102	168	9322192	27.03
97.102	170	9325964	27.04
97.102	172	9329768	27.02
97.102	174	9333632	27.02
97.102	176	9337448	27.04
97.102	178	9341260	27.03
97.102	180	9345112	27.00
97.102	182	9348892	27.02
97.102	184	9352560	27.04
97.102	186	9356180	27.03
97.102	188	9359788	27.06
97.102	190	9363424	27.02
97.102	192	9367104	27.02
97.102	194	9370732	27.05
97.102	196	9374384	27.06
97.102	198	9378044	27.06
97.102	200	9381712	27.02
96.957	10	8771916	7.09
96.957	12	8772636	13.77
96.957	14	8773924	16.92
96.957	16	8775760	17.50
96.957	18	8778240	19.06
96.957	20	8781568	22.08
96.957	22	8786108	22.04
96.957	24	8791916	22.63
96.957	26	8799036	23.73
96.957	28	8807328	24.48
96.957	30	8816672	24.53
96.957	32	8826928	23.94
96.957	34	8837864	24.92
96.957	36	8849408	25.25
96.957	38	8861460	25.69
96.957	40	8873820	24.88
96.957	42	8886620	25.55
96.957	44	8899736	26.03
96.957	46	8913116	26.03
96.957	48	8926556	26.26
96.957	50	8940360	25.87
96.957	52	8954352	26.15
96.957	54	8968440	26.24
96.957	56	8982748	26.42
96.957	58	8997044	26.66
96.957	60	9011260	26.25
96.957	62	9020344	26.28
96.957	64	9029552	26.64
96.957	66	9039028	26.71
96.957	68	9048760	26.35
96.957	70	9057780	26.68
96.957	72	9065768	26.69
96.957	74	9073448	26.78
96.957	76	9081044	26.75
96.957	78	9088624	26.69
96.957	80	9096212	26.76
96.957	82	9103832	26.72
96.957	84	9111472	26.84
96.957	86	9119132	26.90
96.957	88	9126776	26.73
96.957	90	9134440	26.84
96.957	92	9142120	26.93
96.957	94	9149824	26.95
96.957	96	9157532	26.72
96.957	98	9165208	26.83
96.957	100	9172964	26.94
96.957	102	9180676	26.96
96.957	104	9188368	26.98
96.957	106	9196096	26.79
96.957	108	9203804	26.92
96.957	110	9211596	26.98
96.957	112	9219280	27.00
96.957	114	9227096	27.02
96.957	116	9234784	26.96
96.957	118	9242544	26.97
96.957	120	9250304	26.99
96.957	122	9257512	27.03
96.957	124	9262996	26.94
96.957	126	9268568	26.96
96.957	128	9274128	26.97
96.957	130	9279716	27.07
96.957	132	9285336	27.06
96.957	134	9290996	26.91
96.957	136	9296636	27.05
96.957	138	9302324	27.06
96.957	140	9307980	27.06
96.957	142	9313640	27.06
96.957	144	9318528	27.03
96.957	146	9322832	27.04
96.957	148	9327160	27.05
96.957	150	9331504	27.07
96.957	152	9335844	27.02
96.957	154	9340224	27.04
96.957	156	9344604	27.04
96.957	158	9349024	27.10
96.957	160	9353432	27.10
96.957	162	9357860	27.03
96.957	164	9362264	27.05
96.957	166	9366708	27.09
96.957	168	9370764	27.09
96.957	170	9374804	27.10
96.957	172	9378848	27.02
96.957	174	9382888	27.08
96.957	176	9386928	27.10
96.957	178	9391036	27.10
96.957	180	9395064	27.07
96.957	182	9399088	27.09
96.957	184	9402928	27.10
96.957	186	9406804	27.10
96.957	188	9410660	27.12
96.957	190	9414476	27.07
96.957	192	9418364	27.08
96.957	194	9422224	27.08
96.957	196	9426084	27.12
96.957	198	9429968	27.13
96.957	200	9433804	27.08
96.805	10	8791056	7.07
96.805	12	8791816	13.75
96.805	14	8793140	16.94
96.805	16	8795032	17.51
96.805	18	8797604	19.09
96.805	20	8801104	22.10
96.805	22	8805952	22.08
96.805	24	8812140	22.67
96.805	26	8819704	23.66
96.805	28	8828532	24.52
96.805	30	8838576	24.54
96.805	32	8849412	23.98
96.805	34	8861024	24.99
96.805	36	8873328	25.30
96.805	38	8886076	25.71
96.805	40	8899248	24.93
96.805	42	8912872	25.60
96.805	44	8926784	26.10
96.805	46	8940940	26.09
96.805	48	8955316	26.31
96.805	50	8969960	25.87
96.805	52	8984772	26.20
96.805	54	8999740	26.30
96.805	56	9014816	26.43
96.805	58	9030072	26.72
96.805	60	9043520	26.33
96.805	62	9053152	26.34
96.805	64	9062976	26.71
96.805	66	9073100	26.78
96.805	68	9083360	26.40
96.805	70	9092716	26.73
96.805	72	9101152	26.75
96.805	74	9109400	26.84
96.805	76	9117388	26.82
96.805	78	9125432	26.74
96.805	80	9133448	26.80
96.805	82	9141560	26.83
96.805	84	9149620	26.91
96.805	86	9157708	26.96
96.805	88	9165832	26.79
96.805	90	9173956	26.89
96.805	92	9182088	26.99
96.805	94	9190200	27.01
96.805	96	9198364	26.77
96.805	98	9206528	26.89
96.805	100	9214628	27.00
96.805	102	9222792	27.02
96.805	104	9230968	27.05
96.805	106	9239140	26.84
96.805	108	9247364	26.99
96.805	110	9255564	27.04
96.805	112	9263736	27.07
96.805	114	9271888	27.08
96.805	116	9280080	27.01
96.805	118	9288236	27.03
96.805	120	9296428	27.06
96.805	122	9302904	27.11
96.805	124	9308768	26.99
96.805	126	9314644	27.02
96.805	128	9320536	27.04
96.805	130	9326452	27.13
96.805	132	9332408	27.12
96.805	134	9338384	26.99
96.805	136	9344376	27.11
96.805	138	9350364	27.13
96.805	140	9356388	27.12
96.805	142	9362188	27.12
96.805	144	9366784	27.10
96.805	146	9371364	27.11
96.805	148	9375944	27.12
96.805	150	9380516	27.13
96.805	152	9385160	27.08
96.805	154	9389780	27.11
96.805	156	9394436	27.11
96.805	158	9399060	27.16
96.805	160	9403736	27.17
96.805	162	9408432	27.09
96.805	164	9413128	27.11
96.805	166	9417688	27.16
96.805	168	9421952	27.16
96.805	170	9426208	27.17
96.805	172	9430480	27.08
96.805	174	9434760	27.15
96.805	176	9439068	27.17
96.805	178	9443380	27.17
96.805	180	9447688	27.18
96.805	182	9451924	27.15
96.805	184	9456004	27.17
96.805	186	9460072	27.16
96.805	188	9464164	27.19
96.805	190	9468236	27.14
96.805	192	9472296	27.15
96.805	194	9476388	27.15
96.805	196	9480460	27.19
96.805	198	9484532	27.19
96.805	200	9488608	27.14
96.646	10	8811144	7.05
96.646	12	8811960	13.73
96.646	14	8813328	16.92
96.646	16	8815288	17.53
96.646	18	8817968	18.89
96.646	20	8821660	22.11
96.646	22	8826812	22.07
96.646	24	8833388	22.70
96.646	26	8841440	22.49
96.646	28	8850892	24.56
96.646	30	8861576	24.53
96.646	32	8873176	23.91
96.646	34	8885556	25.07
96.646	36	8898568	25.35
96.646	38	8912120	25.76
96.646	40	8926180	24.96
96.646	42	8940652	25.65
96.646	44	8955396	26.12
96.646	46	8970400	26.10
96.646	48	8985740	26.09
96.646	50	9001268	25.87
96.646	52	9017008	26.24
96.646	54	9032812	26.34
96.646	56	9048904	26.50
96.646	58	9064908	26.79
96.646	60	9077596	26.36
96.646	62	9087820	26.35
96.646	64	9098300	26.77
96.646	66	9109048	26.87
96.646	68	9119996	26.41
96.646	70	9129496	26.40
96.646	72	9138552	26.82
96.646	74	9147288	26.88
96.646	76	9155808	26.89
96.646	78	9164296	26.79
96.646	80	9172848	26.86
96.646	82	9181368	26.88
96.646	84	9189932	26.96
96.646	86	9198496	27.03
96.646	88	9207096	26.82
96.646	90	9215636	26.96
96.646	92	9224244	26.96
96.646	94	9232876	27.08
96.646	96	9241508	26.80
96.646	98	9250092	26.92
96.646	100	9258764	27.07
96.646	102	9267348	27.07
96.646	104	9275992	27.11
96.646	106	9284688	26.91
96.646	108	9293368	27.06
96.646	110	9302020	27.10
96.646	112	9310644	27.13
96.646	114	9319316	27.13
96.646	116	9327956	27.06
96.646	118	9336640	27.10
96.646	120	9344688	27.12
96.646	122	9350844	27.17
96.646	124	9357068	27.19
96.646	126	9363288	27.09
96.646	128	9369588	27.11
96.646	130	9375836	27.19
96.646	132	9382176	27.19
96.646	134	9388476	27.06
96.646	136	9394788	27.08
96.646	138	9401116	27.19
96.646	140	9407528	27.19
96.646	142	9412800	27.19
96.646	144	9417624	27.16
96.646	146	9422492	27.18
96.646	148	9427388	27.19
96.646	150	9432268	27.21
96.646	152	9437112	27.23
96.646	154	9442072	27.17
96.646	156	9446964	27.18
96.646	158	9451928	27.20
96.646	160	9456876	27.24
96.646	162	9461852	27.14
96.646	164	9466864	27.17
96.646	166	9471392	27.23
96.646	168	9475920	27.23
96.646	170	9480432	27.24
96.646	172	9484992	27.14
96.646	174	9489560	27.22
96.646	176	9494032	27.24
96.646	178	9498648	27.24
96.646	180	9503176	27.24
96.646	182	9507568	27.20
96.646	184	9511984	27.23
96.646	186	9516244	27.23
96.646	188	9520600	27.26
96.646	190	9524904	27.21
96.646	192	9529200	27.22
96.646	194	9533512	27.22
96.646	196	9537848	27.26
96.646	198	9542172	27.26
96.646	200	9546456	27.20
96.478	10	8832244	7.01
96.478	12	8833104	13.71
96.478	14	8834508	16.91
96.478	16	8836536	17.53
96.478	18	8839352	18.93
96.478	20	8843236	22.14
96.478	22	8848724	22.09
96.478	24	8855736	22.73
96.478	26	8864332	22.53
96.478	28	8874432	24.60
96.478	30	8885836	24.55
96.478	32	8898152	23.98
96.478	34	8911404	25.10
96.478	36	8925176	25.46
96.478	38	8939640	25.81
96.478	40	8954616	25.00
96.478	42	8969976	25.73
96.478	44	8985596	26.17
96.478	46	9001700	26.16
96.478	48	9017928	26.15
96.478	50	9034480	25.98
96.478	52	9050972	26.30
96.478	54	9067944	26.39
96.478	56	9084820	26.56
96.478	58	9101904	26.85
96.478	60	9113556	26.42
96.478	62	9124448	26.41
96.478	64	9135652	26.81
96.478	66	9147048	26.92
96.478	68	9158648	26.45
96.478	70	9168364	26.46
96.478	72	9178008	26.88
96.478	74	9187396	26.96
96.478	76	9196392	26.97
96.478	78	9205420	26.85
96.478	80	9214384	26.93
96.478	82	9223440	26.94
96.478	84	9232468	27.03
96.478	86	9241576	27.10
96.478	88	9250648	26.92
96.478	90	9259756	26.96
96.478	92	9268888	27.02
96.478	94	9277976	27.14
96.478	96	9287084	27.15
96.478	98	9296204	26.98
96.478	100	9305304	27.13
96.478	102	9314428	27.15
96.478	104	9323640	27.19
96.478	106	9332792	26.97
96.478	108	9341952	27.13
96.478	110	9351112	27.16
96.478	112	9360272	27.20
96.478	114	9369476	27.19
96.478	116	9378644	27.13
96.478	118	9387824	27.17
96.478	120	9394964	27.19
96.478	122	9401504	27.24
96.478	124	9408060	27.25
96.478	126	9414676	27.16
96.478	128	9421304	27.17
96.478	130	9427972	27.26
96.478	132	9434620	27.26
96.478	134	9441292	27.11
96.478	136	9447968	27.15
96.478	138	9454744	27.27
96.478	140	9460952	27.26
96.478	142	9466084	27.26
96.478	144	9471248	27.23
96.478	146	9476460	27.24
96.478	148	9481648	27.25
96.478	150	9486828	27.28
96.478	152	9492052	27.30
96.478	154	9497260	27.24
96.478	156	9502476	27.23
96.478	158	9507648	27.27
96.478	160	9512932	27.31
96.478	162	9518244	27.20
96.478	164	9523200	27.25
96.478	166	9527980	27.29
96.478	168	9532804	27.30
96.478	170	9537596	27.31
96.478	172	9542432	27.23
96.478	174	9547300	27.29
96.478	176	9552124	27.29
96.478	178	9557040	27.31
96.478	180	9561676	27.30
96.478	182	9566344	27.27
96.478	184	9570964	27.29
96.478	186	9575564	27.30
96.478	188	9580116	27.33
96.478	190	9584692	27.33
96.478	192	9589252	27.28
96.478	194	9593796	27.29
96.478	196	9598348	27.33
96.478	198	9602916	27.33
96.478	200	9607460	27.28
96.302	10	8854392	7.00
96.302	12	8855320	13.69
